"Year","Make","Model","Used_Certified","Price","ConsumerRating","ConsumerReviews","SellerType","State","DealType","ComfortRating","ReliabilityRating","MinMPG","MaxMPG","FuelType","Mileage"
"2019","Ford","Edge SEL","Used","30599","4.7","193","Dealer","MO","Great","4.8","4.7","22","29","Gasoline","16161"
"2018","Dodge","Durango GT","Used","32452","4.8","146","Dealer","IL","Good","4.9","4.8","18","25","Gasoline","52662"
"2018","Mercedes-Benz","CLA 250 Base 4MATIC","Certified","34000","4.5","54","Dealer","IL","Good","4.4","4.5","24","32","E85 Flex Fuel","15618"
"2019","Jeep","Grand Cherokee Limited","Used","41377","4.8","224","Dealer","IL","Fair","4.9","4.8","18","25","Gasoline","42024"
"2019","Toyota","RAV4 XLE","Certified","30999","4.6","444","Dealer","IL","Good","4.6","4.6","25","33","Gasoline","55328"
"2020","Jeep","Grand Cherokee Limited","Used","42000","4.8","150","Dealer","WI","Good","4.9","4.8","18","25","Gasoline","26212"
"2018","Cadillac","ATS 2.0L Turbo","Certified","26778","4.7","28","Dealer","IL","Good","4.7","4.8","22","30","Gasoline","47057"
"2021","Audi","Q3 45 S line Premium","Used","39995","5","8","Dealer","IL","Good","5","4.9","20","28","Gasoline","11463"
"2020","Land","Rover Range Rover Velar S R-Dynamic","Used","60155","4.3","13","Dealer","IN","Great","4.2","4.2","21","27","Gasoline","24021"
"2021","Toyota","RAV4 LE","Used","34993","4.8","102","Dealer","TN","Great","4.8","4.9","27","34","Gasoline","12229"
"2020","Toyota","RAV4 LE","Used","34734","4.7","166","Dealer","TN","Good","4.8","4.8","27","35","Gasoline","21256"
"2019","Honda","CR-V EX","Used","28500","4.8","540","Dealer","IN","Great","4.8","4.8","27","33","Gasoline","19501"
"2019","Toyota","Highlander LE","Used","32990","4.6","363","Dealer","IN","Good","4.8","4.6","19","26","Gasoline","39323"
"2020","Honda","Pilot EX-L","Used","41178","4.3","151","Dealer","TN","Great","4.6","4.1","18","26","Gasoline","16791"
"2020","Dodge","Challenger SXT","Certified","30992","4.9","72","Dealer","AL","Great","4.9","4.9","19","30","Gasoline","10177"
"2019","Nissan","Murano SL","Used","35894","4.9","96","Dealer","AL","Good","5","4.8","20","28","Gasoline","28273"
"2017","GMC","Yukon XL Denali","Used","45897","4.6","26","Dealer","GA","Good","4.6","4.8","15","22","Gasoline","80242"
"2019","Honda","CR-V EX-L","Certified","31495","4.8","540","Dealer","MI","Good","4.8","4.8","27","33","Gasoline","20580"
"2019","Lincoln","MKZ Reserve I","Used","30954","4.9","32","Dealer","MI","Good","5","5","20","31","Gasoline","20759"
"2018","Audi","Q3 2.0T Premium Plus","Used","35998","4.8","52","Dealer","OH","Fair","4.8","4.8","20","28","Gasoline","17264"
"2019","RAM","1500 Laramie","Used","54998","4.7","474","Dealer","OH","Good","4.8","4.5","19","24","Gasoline","23634"
"2020","Ford","F-150 Lariat","Used","49995","4.8","219","Dealer","TN","Good","4.9","4.8","18","23","Gasoline","31103"
"2017","Chevrolet","Tahoe LT","Used","35295","4.7","131","Dealer","OH","Great","4.8","4.7","16","22","Gasoline","88413"
"2020","Chevrolet","Tahoe LT","Used","56880","4.4","26","Dealer","VA","Good","4.3","4.6","15","21","E85 Flex Fuel","39453"
"2019","Chevrolet","Tahoe LS","Used","43725","4.6","70","Dealer","NY","Good","4.7","4.7","15","21","Gasoline","25671"
"2019","Chevrolet","Tahoe LS","Used","43928","4.6","70","Dealer","NY","Good","4.7","4.7","15","21","Gasoline","28313"
"2018","GMC","Yukon Denali","Used","52922","4.9","47","Dealer","SC","Great","4.9","4.9","14","22","Gasoline","46609"
"2021","RAM","1500 Laramie","Used","54991","4.8","92","Dealer","FL","Good","4.9","4.8","19","24","Gasoline","12340"
"2021","Mazda","CX-5 Touring","Used","29292","4.8","84","Dealer","FL","Great","4.8","4.8","25","31","Gasoline","11411"
"2019","Cadillac","XT5 Luxury","Certified","37504","4.6","94","Dealer","NC","Great","4.8","4.5","19","26","Gasoline","19620"
"2019","Mazda","CX-5 Sport","Used","27797","4.8","230","Dealer","NY","Good","4.8","4.8","24","30","Gasoline","14766"
"2017","Mercedes-Benz","GLE 350 Base 4MATIC","Used","34000","4.8","86","Dealer","VA","Great","4.9","4.9","18","23","Gasoline","62642"
"2018","Dodge","Durango GT","Used","32479","4.8","146","Dealer","VA","Good","4.9","4.8","18","25","Gasoline","67504"
"2020","Toyota","RAV4 LE","Used","32998","4.7","166","Dealer","VA","Good","4.8","4.8","27","34","Gasoline","15709"
"2019","Cadillac","XT5 Luxury","Used","40900","4.6","94","Dealer","VA","Good","4.8","4.5","18","25","Gasoline","20161"
"2019","BMW","330 i xDrive","Certified","35898","4.9","30","Dealer","VA","Good","4.9","4.9","25","34","Gasoline","34167"
"2019","BMW","X5 xDrive40i","Certified","56996","4.7","55","Dealer","VA","Fair","5","4.6","20","26","Gasoline","21623"
"2019","Honda","CR-V EX-L","Used","32999","4.8","540","Dealer","MD","Good","4.8","4.8","27","33","Gasoline","22949"
"2019","Lexus","IS 300 Base","Used","36998","4.9","11","Dealer","FL","Good","5","5","21","30","Gasoline","23118"
"2021","Honda","Pilot Special Edition","Certified","38647","4.8","63","Dealer","FL","Great","4.9","4.8","20","27","Gasoline","16334"
"2019","BMW","540 i","Certified","43929","4.9","17","Dealer","FL","Good","4.9","4.8","21","29","Gasoline","31914"
"2021","Kia","Sportage S","Certified","29298","4.8","59","Dealer","FL","Good","4.9","4.8","23","30","Gasoline","20172"
"2020","Toyota","Camry XSE","Certified","31823","4.8","142","Dealer","FL","Great","4.7","4.8","27","38","Gasoline","17582"
"2019","BMW","X3 sDrive30i","Used","33499","4.7","99","Dealer","FL","Good","4.7","4.6","23","30","Gasoline","48678"
"2021","Acura","RDX w/Technology Package","Used","44876","4.8","42","Dealer","PA","Good","4.9","4.8","21","27","Gasoline","35930"
"2019","Buick","Encore Preferred","Used","25299","4.7","182","Dealer","PA","Great","4.7","4.7","24","29","Gasoline","10751"
"2019","Buick","Encore Preferred","Used","24799","4.7","182","Dealer","PA","Good","4.7","4.7","25","30","Gasoline","14346"
"2020","Alfa","Romeo Giulia Ti","Used","37999","4.9","11","Dealer","PA","Good","5","4.6","23","31","Gasoline","11373"
"2020","BMW","X5 xDrive40i","Used","56000","4.7","53","Dealer","PA","Great","4.8","4.7","20","26","Gasoline","20577"
"2019","Lexus","RX 350 350","Used","47493","4.8","102","Dealer","PA","Good","4.8","4.8","19","26","Gasoline","10994"
"2020","Cadillac","XT4 Premium Luxury","Certified","41234","4.7","29","Dealer","NJ","Good","4.7","4.7","24","30","Gasoline","12514"
"2019","Acura","MDX 3.5L","Used","36995","4.6","63","Dealer","NJ","Great","4.6","4.8","19","26","Gasoline","35136"
"2019","Cadillac","XT5 Luxury","Used","32995","4.6","94","Dealer","NJ","Good","4.8","4.5","18","25","Gasoline","40468"
"2019","Lexus","LS 500 Base","Used","59569","3.8","8","Dealer","NY","Great","3.7","3.9","18","27","Gasoline","20670"
"2019","Lexus","RX 350L Premium","Used","42000","4.9","14","Dealer","NJ","Great","5","4.9","18","25","Gasoline","26834"
"2019","Audi","Q7 55 Premium Plus","Used","51840","4.7","44","Dealer","NY","Good","4.8","4.6","19","25","Gasoline","20854"
"2019","BMW","X1 xDrive28i","Certified","35888","4.7","17","Dealer","NY","Good","4.8","4.6","22","31","Gasoline","23610"
"2018","Toyota","RAV4 LE","Used","25199","4.8","770","Dealer","CT","Good","4.8","4.9","22","28","Gasoline","37787"
"2019","Honda","CR-V EX-L","Certified","31850","4.8","540","Dealer","MA","Good","4.8","4.8","27","33","Gasoline","35315"
"2019","Nissan","Rogue SL","Used","29998","4.7","255","Dealer","MA","Good","4.8","4.7","26","33","Gasoline","30735"
"2019","Jeep","Cherokee Limited","Used","29490","4.6","568","Dealer","MA","Great","4.8","4.6","19","27","Gasoline","23807"
"2021","Honda","CR-V EX","Certified","37499","4.9","109","Dealer","MA","Fair","5","4.9","27","32","Gasoline","10717"
"2021","Lexus","RX 350","Used","51555","4.8","56","Dealer","MA","Good","4.8","4.8","19","26","Gasoline","11864"
"2018","Land","Rover Range Rover Velar P380 SE R-Dynamic","Used","53995","4","82","Dealer","CA","Good","4.2","3.4","18","24","Gasoline","23973"
"2018","Mercedes-Benz","C-Class C 300","Used","29750","4.8","66","Dealer","CA","Great","4.8","4.8","24","33","Gasoline","45156"
"2019","Land","Rover Range Rover Velar P340 SE R-Dynamic","Used","62985","3.5","15","Dealer","CA","Great","3.7","2.9","18","24","Gasoline","16929"
"2017","Audi","Q7 3.0T Premium Plus","Used","27587","4.7","72","Dealer","NV","Good","4.9","4.6","19","25","Gasoline","98741"
"2018","Porsche","Macan","Used","55998","4.8","68","Dealer","CA","Fair","4.9","4.9","20","25","Gasoline","17400"
"2019","Porsche","718 Boxster Base","Used","60998","4.9","9","Dealer","CA","Fair","4.7","4.9","21","28","Gasoline","29848"
"2019","Honda","Civic LX","Certified","25955","4.9","275","Dealer","CA","Good","4.8","4.9","30","38","Gasoline","32907"
"2019","BMW","M850 i xDrive","Used","74489","5","5","Dealer","CA","Good","5","5","18","25","Gasoline","13783"
"2019","RAM","1500 Laramie","Used","43855","4.7","474","Dealer","AZ","Good","4.8","4.5","19","24","Gasoline","66850"
"2019","Ford","Fiesta SE","Used","16999","4.6","76","Dealer","OR","Good","4.5","4.8","27","35","Gasoline","53094"
"2018","Mercedes-Benz","GLE 350 Base 4MATIC","Used","42976","4.7","51","Dealer","CO","Good","4.9","4.8","18","22","Gasoline","35574"
"2019","BMW","X3 xDrive30i","Used","39998","4.7","99","Dealer","CO","Fair","4.7","4.6","22","29","Gasoline","31351"
"2017","Buick","LaCrosse Premium","Used","30918","4.8","95","Dealer","WA","Good","4.9","4.7","20","29","Gasoline","30409"
"2019","BMW","X5 xDrive40i","Used","54995","4.7","55","Dealer","WA","Fair","5","4.6","20","26","Gasoline","40157"
"2021","RAM","1500 Big Horn","Used","38952","4.8","92","Dealer","TX","Good","4.9","4.8","20","25","Gasoline","19117"
"2019","Mercedes-Benz","AMG GLE 43 4MATIC Coupe","Certified","65999","5","10","Dealer","TX","Good","5","5","17","22","Gasoline","45734"
"2019","Honda","Pilot EX-L","Used","36300","4.8","223","Dealer","TX","Good","4.9","4.8","19","27","Gasoline","27001"
"2021","Chevrolet","Tahoe Z71","Used","71993","4.5","37","Dealer","TX","Good","4.6","4.3","16","20","Gasoline","15920"
"2020","Nissan","Rogue SV","Used","25759","4.8","133","Dealer","TX","Good","4.9","4.8","25","32","Gasoline","49658"
"2021","Volkswagen","Atlas 3.6L SE w/Technology","Used","42987","4.8","42","Dealer","NE","Good","4.9","4.9","16","22","Gasoline","19367"
"2019","Volvo","XC60 T6 Momentum","Used","40389","4.9","82","Dealer","NE","Good","5","4.9","19","27","Gasoline","22505"
"2019","Toyota","Camry XLE","Used","33900","4.8","309","Dealer","KS","Good","4.8","4.8","28","39","Gasoline","10200"
"2020","Lexus","GX 460 Base","Used","51591","4.9","22","Dealer","TX","Great","5","5","15","19","Gasoline","29880"
"2021","Audi","Q7 55 Premium","Used","65800","4.7","12","Dealer","AR","Good","4.9","4.3","18","23","Gasoline","20332"
"2019","Honda","Pilot EX-L","Certified","35995","4.8","223","Dealer","MN","Great","4.9","4.8","18","26","Gasoline","34888"
"2019","GMC","Terrain Denali","Certified","38976","4.5","118","Dealer","WI","Good","4.7","4.4","21","26","Gasoline","18374"
"2019","Jeep","Grand Cherokee Limited","Used","36799","4.8","224","Dealer","IL","Great","4.9","4.8","18","25","Gasoline","33027"
"2019","Cadillac","XT5 Luxury","Used","38500","4.6","94","Dealer","MS","Great","4.8","4.5","19","26","Gasoline","22445"
"2018","Ford","Explorer XLT","Used","29962","4.8","265","Dealer","IL","Good","4.9","4.8","17","24","Gasoline","47832"
"2018","Lincoln","Navigator L Select","Used","59962","4.9","9","Dealer","IL","Good","5","5","16","22","Gasoline","18286"
"2019","GMC","Acadia Denali","Used","43563","4.8","131","Dealer","WI","Good","4.8","4.9","17","25","Gasoline","19571"
"2019","Volkswagen","Atlas 3.6L S","Used","28590","4.5","132","Dealer","IL","Good","4.7","4.4","17","23","Gasoline","65477"
"2018","Toyota","RAV4 Hybrid XLE","Used","25900","4.8","115","Dealer","IL","Great","4.8","4.9","34","30","Hybrid","58564"
"2020","Jaguar","E-PACE SE","Used","41997","4.9","1","Dealer","IL","Fair","5","5","21","28","Gasoline","42198"
"2019","Kia","Sportage LX","Used","23301","4.7","142","Dealer","WI","Good","4.7","4.8","23","30","Gasoline","30599"
"2018","Jeep","Grand Cherokee Limited","Used","34000","4.8","395","Dealer","IL","Great","4.9","4.7","18","25","Gasoline","22187"
"2020","Subaru","Outback Limited","Certified","35514","4.7","215","Dealer","IL","Good","4.9","4.7","26","33","Gasoline","16107"
"2021","Tesla","Model Y Long Range","Used","72860","4","15","Dealer","IL","Good","4.1","3.8","131","117","Electric","22166"
"2018","Ford","F-150 Lariat","Certified","43998","4.8","817","Dealer","WI","Good","4.9","4.7","19","24","Gasoline","58700"
"2021","Chevrolet","Equinox 1LT","Used","31111","4.8","68","Dealer","IN","Great","4.8","4.7","25","30","Gasoline","11232"
"2017","Ford","Escape Titanium","Used","22377","4.7","748","Dealer","OH","Fair","4.7","4.7","23","30","Gasoline","49058"
"2019","Honda","Pilot EX-L","Used","34196","4.8","223","Dealer","OH","Great","4.9","4.8","18","26","Gasoline","56241"
"2019","Cadillac","XT5 Luxury","Certified","35000","4.6","94","Dealer","MI","Good","4.8","4.5","18","25","Gasoline","36983"
"2019","INFINITI","QX60 Luxe","Used","34991","4.6","56","Dealer","GA","Good","4.8","4.6","20","27","Gasoline","49315"
"2021","Cadillac","XT6 Premium Luxury AWD","Used","53000","4.9","9","Dealer","MI","Good","4.8","5","18","25","Gasoline","3601"
"2021","Honda","CR-V EX","Certified","33980","4.9","109","Dealer","GA","Good","5","4.9","28","34","Gasoline","13615"
"2021","Cadillac","Escalade Sport","Used","108995","2.9","19","Dealer","MI","NA","3.5","2.1","14","19","Gasoline","21104"
"2019","Jeep","Cherokee Trailhawk","Certified","24951","4.6","568","Dealer","MI","Great","4.8","4.6","18","24","Gasoline","68436"
"2021","Kia","Telluride SX","Used","54997","4.9","91","Dealer","OH","Good","5","4.9","20","26","Gasoline","11042"
"2019","Lincoln","MKC Reserve","Used","34211","4.7","70","Dealer","OH","Good","4.8","4.8","19","25","Gasoline","23257"
"2020","Ford","Escape SEL","Used","28853","4.6","230","Dealer","MI","Great","4.7","4.6","26","31","Gasoline","22555"
"2019","Ford","Escape Titanium","Used","27520","4.7","264","Dealer","SC","Good","4.8","4.7","21","27","Gasoline","33537"
"2020","Nissan","Armada SL","Used","42376","4.7","8","Dealer","SC","Good","5","4.7","14","19","Gasoline","34044"
"2021","Volkswagen","Atlas 3.6 V6 SE w/ Technology","Used","41990","4.8","42","Dealer","FL","Great","4.9","4.9","16","22","Gasoline","12909"
"2019","Cadillac","XT5 Luxury","Used","43970","4.6","94","Dealer","FL","Fair","4.8","4.5","19","26","Gasoline","21217"
"2020","Hyundai","Tucson Sport","Used","30289","4.7","171","Dealer","NC","Good","4.8","4.8","22","28","Gasoline","11011"
"2017","Kia","Cadenza Technology","Used","23382","4.8","105","Dealer","FL","Good","4.9","4.8","20","28","Gasoline","50449"
"2020","Kia","Telluride S","Used","37519","4.8","211","Dealer","FL","Great","4.9","4.9","20","26","Gasoline","31664"
"2019","Honda","CR-V EX","Used","29739","4.8","540","Dealer","SC","Good","4.8","4.8","27","33","Gasoline","21178"
"2021","Mercedes-Benz","CLA 250 Base","Certified","51500","4.2","2","Dealer","FL","Fair","4.5","4","25","35","Gasoline","15175"
"2021","Tesla","Model Y Performance","Used","75528","4","15","Dealer","FL","Good","4.1","3.8","0","0","Electric","4401"
"2020","Mazda","CX-5 Sport","Used","27291","4.9","140","Dealer","FL","Good","4.9","4.9","25","31","Gasoline","14489"
"2017","Toyota","Camry SE","Used","19000","4.7","464","Dealer","VA","Good","4.7","4.9","24","33","Gasoline","92016"
"2020","Toyota","Tundra SR5","Used","46500","4.8","66","Dealer","MD","Good","4.8","4.9","13","17","Gasoline","17326"
"2020","Hyundai","Palisade Limited","Used","46455","4.7","219","Dealer","MD","Good","4.8","4.6","19","26","Gasoline","36797"
"2019","Lexus","RX 350 Base","Used","41495","4.8","102","Dealer","FL","Good","4.8","4.8","20","28","Gasoline","21556"
"2020","BMW","X5 sDrive40i","Used","52995","4.7","53","Dealer","FL","Fair","4.8","4.7","21","26","Gasoline","50175"
"2020","Honda","Civic LX","Used","23218","4.9","169","Dealer","FL","Great","4.8","4.9","30","38","Gasoline","16310"
"2021","Audi","Q5 Premium","Used","43540","4.6","16","Dealer","FL","Good","4.6","4.7","23","28","Hybrid","12635"
"2018","Mercedes-Benz","GLE 350 Base","Used","35995","4.7","51","Dealer","FL","Good","4.9","4.8","18","23","Gasoline","55814"
"2020","Toyota","Tundra SR5","Used","42998","4.8","66","Dealer","FL","Good","4.8","4.9","13","18","Gasoline","40049"
"2019","Mercedes-Benz","E-Class E 300","Certified","42495","4.7","47","Dealer","FL","Great","4.8","4.7","21","30","Gasoline","22045"
"2020","Lexus","GX 460 Base","Used","53950","4.9","22","Dealer","PA","Good","5","5","15","19","Gasoline","21537"
"2019","Honda","CR-V EX-L","Certified","32813","4.8","540","Dealer","PA","Good","4.8","4.8","27","33","Gasoline","17875"
"2019","Honda","CR-V EX","Used","28900","4.8","540","Dealer","NJ","Great","4.8","4.8","27","33","Gasoline","15209"
"2019","Acura","RDX Advance Package","Certified","39890","4.3","217","Dealer","NJ","Good","4.6","4.2","21","27","Gasoline","21444"
"2019","BMW","330 i xDrive","Used","35495","4.9","30","Dealer","NJ","Good","4.9","4.9","25","34","Gasoline","30623"
"2018","Mercedes-Benz","AMG GLE 43 Coupe 4MATIC","Used","48995","4.9","14","Dealer","NY","Good","4.9","5","17","22","Gasoline","61238"
"2019","Hyundai","Santa Fe SE 2.4","Used","22495","4.8","204","Dealer","NY","Great","4.9","4.8","21","27","Gasoline","17272"
"2017","Volkswagen","Tiguan 2.0T Sport","Used","17990","4.8","94","Dealer","CT","Good","4.8","4.8","20","24","Gasoline","90000"
"2019","Nissan","Rogue SL","Certified","27999","4.7","255","Dealer","MA","Great","4.8","4.7","25","32","Gasoline","30672"
"2020","Honda","Civic LX","Certified","24798","4.9","169","Dealer","MA","Good","4.8","4.9","30","38","Gasoline","10498"
"2019","BMW","330 i xDrive","Certified","38998","4.9","30","Dealer","MA","Good","4.9","4.9","25","34","Gasoline","24310"
"2019","Mercedes-Benz","CLA 250 Base","Certified","29596","4.1","17","Dealer","CA","Great","3.9","4.3","24","37","Gasoline","23652"
"2019","Audi","A8 L 55","Used","56500","4.8","5","Dealer","CA","Good","5","5","19","27","Gasoline","34925"
"2020","Mercedes-Benz","E-Class E 350","Certified","43980","5","10","Dealer","CA","Great","5","5","23","32","Gasoline","31369"
"2021","Jeep","Grand Cherokee Limited","Used","51322","4.7","58","Dealer","CA","Fair","4.7","4.7","18","25","Gasoline","17259"
